 # step, time, energy, kin_ener, pot_ener
           0   0.0000000000000000       0.10940509810782521       0.20520938928240023       -9.5804291174575021E-002
           1   9.9999996527084550E-002  0.10940509434065192       0.20520923677186431       -9.5804142431212394E-002
           2  0.19999999305416910       0.10940509060610092       0.20520908580129713       -9.5803995195196209E-002
           3  0.29999998958125362       0.10940508690417236       0.20520893637098464       -9.5803849466812280E-002
           4  0.39999998610833820       0.10940508323486633       0.20520878848121138       -9.5803705246345044E-002
           5  0.49999998263542272       0.10940507959818266       0.20520864213225981       -9.5803562534077152E-002
           6  0.59999997916250725       0.10940507599412311       0.20520849732441179       -9.5803421330288685E-002
           7  0.69999997568959182       0.10940507242268573       0.20520835405794588       -9.5803281635260154E-002
           8  0.79999997221667640       0.10940506888387254       0.20520821233314029       -9.5803143449267755E-002
           9  0.89999996874376098       0.10940506537768363       0.20520807215027129       -9.5803006772587657E-002
          10  0.99999996527084545       0.10940506190411832       0.20520793350961297       -9.5802871605494652E-002
          11   1.0999999617979301       0.10940505846317772       0.20520779641143813       -9.5802737948260414E-002
          12   1.1999999583250145       0.10940505505486134       0.20520766085601788       -9.5802605801156543E-002
          13   1.2999999548520991       0.10940505167916997       0.20520752684362181       -9.5802475164451839E-002
          14   1.3999999513791836       0.10940504833610369       0.20520739437451735       -9.5802346038413658E-002
          15   1.4999999479062682       0.10940504502566285       0.20520726344897081       -9.5802218423307953E-002
          16   1.5999999444333528       0.10940504174784751       0.20520713406724647       -9.5802092319398957E-002
          17   1.6999999409604374       0.10940503850265781       0.20520700622960694       -9.5801967726949128E-002
          18   1.7999999374875220       0.10940503529009372       0.20520687993631309       -9.5801844646219367E-002
          19   1.8999999340146063       0.10940503211015665       0.20520675518762491       -9.5801723077468259E-002
          20   1.9999999305416909       0.10940502896284565       0.20520663198379938       -9.5801603020953724E-002
          21   2.0999999270687755       0.10940502584816095       0.20520651032509235       -9.5801484476931403E-002
          22   2.1999999235958603       0.10940502276610295       0.20520639021175832       -9.5801367445655372E-002
          23   2.2999999201229446       0.10940501971667214       0.20520627164405000       -9.5801251927377859E-002
          24   2.3999999166500290       0.10940501669986816       0.20520615462221808       -9.5801137922349927E-002
          25   2.4999999131771138       0.10940501371569183       0.20520603914651209       -9.5801025430820252E-002
          26   2.5999999097041981       0.10940501076414243       0.20520592521717931       -9.5800914453036887E-002
          27   2.6999999062312829       0.10940500784522098       0.20520581283446521       -9.5800804989244231E-002
          28   2.7999999027583673       0.10940500495892767       0.20520570199861463       -9.5800697039686952E-002
          29   2.8999998992854521       0.10940500210526198       0.20520559270986974       -9.5800590604607758E-002
          30   2.9999998958125365       0.10940499928422415       0.20520548496847085       -9.5800485684246706E-002
          31   3.0999998923396213       0.10940499649581500       0.20520537877465775       -9.5800382278842744E-002
          32   3.1999998888667056       0.10940499374003397       0.20520527412866726       -9.5800280388633294E-002
          33   3.2999998853937900       0.10940499101688171       0.20520517103073557       -9.5800180013853861E-002
          34   3.3999998819208748       0.10940498832635778       0.20520506948109601       -9.5800081154738231E-002
          35   3.4999998784479596       0.10940498566846311       0.20520496947998160       -9.5799983811518483E-002
          36   3.5999998749750439       0.10940498304319717       0.20520487102762208       -9.5799887984424917E-002
          37   3.6999998715021278       0.10940498045056019       0.20520477412424709       -9.5799793673686906E-002
          38   3.7999998680292126       0.10940497789055270       0.20520467877008353       -9.5799700879530825E-002
          39   3.8999998645562979       0.10940497536317413       0.20520458496535657       -9.5799609602182437E-002
          40   3.9999998610833818       0.10940497286842535       0.20520449271029068       -9.5799519841865327E-002
          41   4.0999998576104657       0.10940497040630581       0.20520440200510742       -9.5799431598801610E-002
          42   4.1999998541375509       0.10940496797681590       0.20520431285002713       -9.5799344873211234E-002
